0,1,2,3,4,5,6,7,8,9,10,11,12
-0.45570463,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.3063776,-0.36051646,-0.26702446,-0.43583182,-0.3283615,-0.32836202,-0.5758439
-0.41257682,-0.53281754,-0.5238274,-0.2645502,0.27870122,-0.27870122,-0.4405835,-0.34030026,-0.26600435,-0.43767676,-0.32738134,-0.3273823,-0.5343109
-0.48734415,-0.6094878,-0.6005718,-0.2645502,0.27870122,-0.27870122,-0.45396325,-0.3668956,-0.2693221,-0.44520193,-0.32947248,-0.32947353,-0.6073359
-0.48729745,-0.60469586,-0.6005718,-0.2645502,0.11422779,-0.11422779,-0.44659805,-0.26552424,-0.2652311,-0.44530845,-0.3289048,-0.32890382,-0.60701644
-0.44428638,-0.5663608,-0.5574031,-0.2645502,0.27870122,-0.27870122,-0.4834051,-0.48077208,-0.39372593,-0.44667986,-0.3236537,-0.32365456,-0.5654378
-0.45565793,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.48630765,-0.48226756,-0.3944268,-0.447449,-0.32836816,-0.32836887,-0.5754331
-0.014923126,-0.14467447,-0.13530883,-0.2645502,0.27870122,-0.27870122,-0.45223287,-0.46938336,-0.27944994,-0.43025392,-0.29885954,-0.29885936,-0.14257693
0.26784766,0.13325512,0.14288965,-0.2645502,0.27870122,-0.27870122,0.7199811,-0.27956295,-0.25423458,2.1920083,-0.30798465,-0.3079851,0.13496402
-0.4872157,-0.60469586,-0.5957753,-0.2645502,0.14807732,-0.14807732,1.3993766,2.4681156,1.1026763,-0.11526938,-0.32612845,-0.32612848,-0.6067882
2.0445986,1.8918786,1.9032145,-0.2645502,0.27870122,-0.27870122,-0.4179887,-0.37825558,-0.2595795,-0.38994113,-0.21488184,-0.21488118,1.8915824
3.5413806,3.3390293,3.3517652,-0.2645502,0.27870122,-0.27870122,-0.466983,-0.47824413,-0.32276845,-0.43099263,0.07513724,0.07513701,3.3381636
0.10629938,-0.015293452,-0.0058026477,-0.2645502,0.27870122,-0.27870122,-0.17637473,-0.08830756,-0.1327129,-0.18567541,-0.2992343,-0.29923487,-0.015650205
-0.33136487,-0.4513554,-0.44228646,-0.2645502,0.27870122,-0.27870122,-0.481623,-0.4805261,-0.39361066,-0.44619852,-0.32522148,-0.32522056,-0.45083407
0.3603611,0.22909291,0.085331336,4.049287,-3.7000453,3.7000453,2.870845,2.7491927,2.2980754,2.7579305,4.0346866,4.034686,0.22743203
0.105925776,-0.024877232,-0.015395698,-0.2645502,0.27870122,-0.27870122,-0.4803034,-0.47987807,-0.36231357,-0.4459935,0.07989162,0.07989265,-0.025052186
