0,1,2,3,4,5,6,7,8,9,10,11,12
-0.44629452,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.20096575,-0.3791467,-0.26735073,-0.43035907,-0.32830164,-0.32830247,-0.5736531
-0.3971307,-0.53281754,-0.5238274,-0.2645502,0.27870122,-0.27870122,-0.43238765,-0.31218344,-0.26335207,-0.43305072,-0.32729045,-0.3272898,-0.53193754
-0.48268577,-0.60469586,-0.5957753,-0.2645502,0.27870122,-0.27870122,-0.45459303,-0.4523361,-0.26986533,-0.44512475,-0.32949686,-0.32949665,-0.606058
-0.48260406,-0.60469586,-0.5957753,-0.2645502,0.120473616,-0.120473616,-0.44594866,-0.26850346,-0.26538625,-0.44531024,-0.3288826,-0.32888246,-0.6057841
-0.43342856,-0.5663608,-0.5574031,-0.2645502,0.27870122,-0.27870122,-0.48084813,-0.4798427,-0.3617654,-0.44634202,-0.32364926,-0.32364866,-0.5644337
-0.44639957,-0.5711526,-0.5621996,-0.2645502,0.27870122,-0.27870122,-0.4855352,-0.48205617,-0.39432773,-0.44701865,-0.32834375,-0.32834345,-0.57246643
0.05891017,-0.12550691,-0.11612274,-0.2645502,0.27870122,-0.27870122,-0.43749467,-0.46582073,-0.2666473,-0.41571635,-0.29774192,-0.29774117,-0.1277437
0.38332602,0.15721457,0.16687226,-0.2645502,0.27870122,-0.27870122,1.3266988,-0.26216355,-0.2483616,2.6053119,-0.30671623,-0.3067167,0.15787564
-0.48254567,-0.60469586,-0.5957753,-0.2645502,0.11890033,-0.11890033,1.6782136,2.6154797,1.1383182,1.6507972,-0.32593775,-0.32593682,-0.60610366
2.4217274,1.9589651,1.9703659,-0.2645502,0.27870122,-0.27870122,-0.39567617,-0.33905464,-0.2525299,-0.37266526,-0.21121405,-0.21121383,1.9602716
4.136308,3.4540346,3.4668818,-0.2645502,0.27870122,-0.27870122,-0.45703307,-0.47675616,-0.3007824,-0.42627457,0.087244935,0.087243855,3.4535432
0.19798389,0.0038741059,0.013383455,-0.2645502,0.27870122,-0.27870122,-0.072195664,-0.06990895,0.058120195,-0.13611192,-0.2980058,-0.29800516,0.0018301728
-0.3036015,-0.4465635,-0.43748996,-0.2645502,0.27870122,-0.27870122,-0.47901806,-0.4792019,-0.34700868,-0.44593963,-0.32510617,-0.32510722,-0.4451746
0.48984957,0.25305235,0.10451744,4.184094,-3.7302039,3.7302039,4.0053515,3.1240005,4.901379,2.9958155,4.181627,4.1816278,0.25550106
0.19763364,-0.0057096733,0.0037904035,-0.2645502,0.27870122,-0.27870122,-0.47683132,-0.47891247,-0.34091276,-0.44556433,0.08898791,0.08898768,-0.007617447
